Desc Checklist;Check Id;Check Code;Desc Check
g.2 - Visita en ejecución obra supervisada red fija (BQC);5374;900404;Verificar que el ventilador de aportación (220 Vac) y sus 4 elementos silent-block, está debidamente instalado, funciona correctamente y no vibra. Estará instalado en ella puerta de acceso al shelter o en la pared trasera del mismo.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5375;900405;Verificar que el ventilador de extracción habitual  (220 Vac) , está debidamente instalado, funciona correctamente y no vibra. Siempre estará instalado en el interior del Subsistema de Compartimentación.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5376;900406;Verificar la temperatura exterior del emplazamiento (temperatura de aportación) por lectura directa en el display del módulo de control. (Registrada por la Sonda nº 2 alojada en el ventilador de aporte de aire exterior).
g.2 - Visita en ejecución obra supervisada red fija (BQC);5377;900407;Si la Temperatura Exterior del emplazamiento está comprendida entre 5 y 30 ºC, (es decir: 5 ºC < Text < 30 ºC) estará funcionando el Sistema FreeCooling permaneciendo los equipos de climatización parados.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5378;900408;Si la Temperatura Exterior > 30 ºC o < 5 ºC,  se iniciará el funcionamiento de los equipos de climatización existentes en el emplazamiento, parando el funcionamiento de los elementos (ventiladores de aporte y extracción) del Sistema FreeCooling.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5379;900409;Verificar que el ventilador extractor de emergencia (48Vdc), está debidamente instalado, funciona correctamente y no vibra. Siempre estará instalado en el interior del Subsistema de Compartimentación. Para la prueba de funcionamiento del extractor desconectaremos la alimentación AC del modulo de control.
g.2 - Visita en ejecución obra supervisada red fija (BQC);5380;900410;"Comprobar que el jumper ""SL5"" de la Caja de alarmas Aguilera se encuentra en la posición ""1-2"" (Fuego Nivel 2)."
g.2 - Visita en ejecución obra supervisada red fija (BQC);7051;600201.2;Documentación entregada (errores administrativos doc.) (LEVE): Mínimo (5): Doc.Proyecto, Replanteo, Pedido, Acta Autoaceptación y Rep.Fotográfico
g.2 - Visita en ejecución obra supervisada red fija (BQC);7070;900411;Comprobar que las fuentes de sincronismo se instalan correctamente acorde a la tecnología
g.2 - Visita en ejecución obra supervisada red fija (BQC);7157;900412;Autoaceptación hito correctamente creada
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5381;100101;Bastidores indoor - Bastidores indoor - Mal sujeto a omegas, que no ocupe mas de una huella,  con golpes, hay elementos que impidan la apertura de la puerta o faltan las llaves de la puerta.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5382;100102;Bastidores  - Bastidores - No es el solicitado o no según proyecto
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5383;100103;Equipos en bastidor - Equipos en bastidor - Mal sujeto al bastidor, con golpes o que su posición dentro del bastidor es correcta .
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5384;100104;Equipos - Equipos - No son los solicitados o no según proyecto.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5385;100105;Tarjetas - Tarjetas - No son las solicitadas
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5386;100106;Tarjetas - Tarjetas - Faltan las tapas ciegas de las posiciones donde no existen tarjetas.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5387;100107;Rejiband y canaletas - Rejiband y canaletas - Sujeción, posición y dimensiones no adecuadas.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5388;100201;Cables coaxiales en soportes - Cables coaxiales en soportes - Mal sujetados, con recorrido no paralelo o ocupan mas espacio de lo requerido.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5389;100202;Cables de alimentación en soportes - Cables de alimentación en soportes - Mal sujetados, con recorrido no paralelo o ocupan mas espacio de lo requerido.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5390;100203;Cables de fibra óptica en soportes - Cables de fibra óptica en soportes - Mal sujetados, con recorrido no paralelo o ocupan mas espacio de lo requerido.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5391;100204;Cables de datos en soportes - Cables de datos en soportes - Mal sujetados, con recorrido no paralelo o ocupan mas espacio de lo requerido.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5392;100205;Cables de alimentación eléctrica - Cables de alimentación eléctrica - Sección no correcta según especificaciones o conexión de los cables de alimentación electrica con desperfectos cuya manipilación para la subsanación provoque corte
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5393;100206;Cables de alimentación eléctrica - Cables de alimentación eléctrica - Conexión de los cables de alimentación electrica con desperfectos cuya manipilación para la subsanación no provoque corte
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5394;100207;Conexión de Tierra general a bastidores - Conexión de Tierra general a bastidores - Mal sujeta, de sección incorrecta según norma o que el recorrido y la conexión no se realicen según norma.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5395;100301;Etiquetado de los cables en el Repartidor - Etiquetado de los cables en el Repartidor - No según norma (Origen y destino en cada extremo), no realizado con etiquetas PLASTIFICADAS o escritas a mano. Repartidor mal etiquetado, pero permite la identificación de los elementos y el mantenimiento.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5396;100302;Etiquetado de los cables en el Repartidor - Etiquetado de los cables en el Repartidor - No permite la identificación ni el mantenimiento.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5397;100303;Rotulación de disyuntores y cables de alimentación - Rotulación de disyuntores - No según norma, no realizado con etiquetas PLASTIFICADAS o escritas a mano. No permite la identificación del elemento ni el mantenimiento.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5398;100304;Rotulación de disyuntores y cables de alimentación - Rotulación de disyuntores - No según norma, no realizado con etiquetas PLASTIFICADAS o escritas a mano. Permite la identificación y mantenimiento de los elementos.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5399;100305;Rotulación de Fibra Óptica en el equipo y en el repartidor - Rotulación de Fibra Óptica en el equipo y en el repartidor - No según norma (Origen y destino en cada extremo), no realizado con etiquetas PLASTIFICADAS o escritas a mano de tal forma que se afecte al mantenimiento de los elementos.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5400;100306;Rotulación de Fibra Óptica en el equipo y en el repartidor - Rotulación de Fibra Óptica en el equipo y en el repartidor - No realizado con etiquetas PLASTIFICADAS o escritas a mano pero legible y de acuerdo a norma.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5401;100307;Comprobación de todos los conectores - Comprobación de todos los conectores - Algún conector mal conectado o desconectado, en referencia a los siguientes equipos: DDF, F.O., Coaxiales, cable de alarmas, equipos de TX.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5402;100401;Instalación de antenas - Instalación de antenas - Modelo no es el correcto, mal sujetas, mal orientadas o con tilt incorrectos.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5403;100402;Instalación de equipos Outdoor - Instalación de equipos Outdoor - Mal sujeto, ocupa mas de una huella, no está  libre de golpes, hay elementos que impidan la apertura de la puerta, faltan las llaves de la puerta o no se respete un espacio minimo de mantenibilidad.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5404;100403;Tendido de conaxiales por bandeja de torre - Tendido de conaxiales por bandeja de torre - No realizadas con morsetos y grapas, sin sujecciones a una distancia correcta según normativa, con recorrido paralelo o por rejiband cuando proceda.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5406;100405;Estanqueidad de conectores Outdoor - Estanqueidad de conectores Outdoor - Mal encintado o vulcanizado según especificaciones que afecta al manteniemiento con altas probabilidades de fallo en el servicio.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5407;100406;Conexión a tierra de elementos Outdoor - Conexión a tierra de elementos Outdoor - Sección o tendido no apropiado.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5408;100407;Conexión a tierra de elementos Outdoor - Conexión a tierra de elementos Outdoor - No conexión de equipos a pletina
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5409;100408;Acceso de cables por pasamuros (EN EXTERIORES) - Ausencia de hermeticidad o con el diámetro de los tacos no apropiados al cable. No existe taco de expansión. (CRÍTICO)
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5410;100409;Rotulación de coaxiales en el exterior - Rotulación de coaxiales en el exterior - Identificación incorrecta según sector y tecnología con los colores del encintado.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5411;100410;Rotulación de equipos outdoor - Rotulación de equipos outdoor - No existe la identificacion de equipos de Orange en emplazamintos compartidos.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5412;100411;Materiales instalados en el exterior apropiados (con riesgo alto) - Elementos exteriores que requieran corte de servicio para su subsanación, o suponga un peligro para las personas. - No correctos
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5413;100412;Soportes de exterior - Soportes de exterior - No galvanizados en caliente, no sujetos correctamente o no sellado con tapón superior (mastiles). Dimensiones no apropiadas según especificaciones, pero que se puede subsanar sin afectar al servicio
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5414;100413;Tendido de Fibra óptica en el exterior - Tendido de Fibra óptica en el exterior - Sujeción no realizada con morsetos o grapas o sujecciones a una distancia incorrecta según normativa, recorridos no paralelos o por rejiband cuando proceda.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5415;100414;Sobrante de Fibra Óptica en el exterior - Sobrante de Fibra Óptica en el exterior - diámetro o longitud no según norma. Posición incorrecta.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5416;100415;Calibre de disyuntores - Calibre de disyuntores - Mal ubicados o con calibres no apropiados según especificaciones de los equipos.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5417;100416;Protección contra sobretensiones OVP - Protección contra sobretensiones OVP - Ubicación incorrecta de las protecciones o mal sujetas.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5418;100417;Conexión de alarmas externas - Conexión de alarmas externas - Las alarmas externas: pasador de cerradura, temperaturas, aire acondicionado, fallos de distribución de DC, etc. se transmiten al panel
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5419;100418;Materiales instalados en el exterior apropiados (con riesgo bajo) - Elementos exteriores que no requieren corte de servicio para su subsanación y que no ponen en riesgo la seguridad de las personas. - No correctos
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5420;100501;Comprobar que se ha completado la carga de datos en SEDRA si procede
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5421;100502;Comprobar que se han cargado los datos en cualquier BD o fichero especificado en normativa de inventariado, aparte de SEDRA, ya codificado
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5422;100601;Documentación entregada: Mínimo (5): Doc.Proyecto/As-built, Replanteo, Pedido, Acta Autoaceptación, Rep.Fotográfico
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5423;100602;Comprobar que se ha realizado el 100% de la instalación, según el pedido/proyecto
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5424;100603;Todos los materiales sobrantes, así como los residuos que se hayan generado durante la instalación, tienen que haber sido retirados.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5425;100604;Si se observa algún desperfecto, que pudiera derivarse de la instalación, se deberá hacer constar en este informe.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5426;200101;Comprobación de inexistencia de deformaciones del conducto y/o de radios de curvatura inadecuados que dificulten o impidan el tendido del cable (MANDRILADO)
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5427;200102;Comprobación de que los tubos se encuentran enrasados con la pared de la arqueta, conforme a la normativa de Orange.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5428;200103;Comprobación de que el ancho de zanja es adecuada al prisma instalado, según la norma EP-08-0082/Proyecto.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5429;200104;Comprobación de que los conductos cuentan con los separadores adecuados al tipo de conducto, y a las distancias indicadas en la norma EP-08-0082. 
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5430;200105;Comprobación de que el prisma de conductos está instalado a la profundidad adecuada al tipo de pavimento, indicada por el gestor del suelo o en su defecto la norma EP-08-0082/proyecto.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5431;200106;Comprobación de que los conductos se han protegido con un prisma de hormigón según se indica en la norma EP-08-0082
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5432;200107;Comprobación de que todos los conductos ocupados o no disponen de los elementos de obturación especificados por ORANGE
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5433;200108;Comprobación de que la arqueta o registro cuenta con los elementos de tiro necesarios para el subconductado.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5434;200109;Las tapas instaladas deberán cumplir los requisitos marcados en la norma, y por tanto serán de fundición dúctil y con resistencia D-400, logo ORANGE.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5435;200201;Comprobación de que el recorrido del cable que se ha tendido es el contemplado en el proyecto. 
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5436;200202;Comprobación de que los tubos que alojan los cables están obturados y estancos de acuerdo a lo especificado por Orange.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5437;200203;Comprobar que los extremos de los cables están protegidos para evitar la entrada de agua y humedad al interior.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5438;200204;Comprobar que tanto el tránsito de los cables por las arquetas de paso, como los sobrantes, están conforme a las especificaciones técnicas de Orange o del operador propietario de la Infraestructura.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5439;200205;Comprobar que las etiquetas están colocadas y su rotulación es correcta y realizada con impresión indeleble.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5440;200206;El radio de curvatura de los cables a su paso por la arqueta es inferior a los límites permitidos según las especificaciones técnicas de Orange/proyecto
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5441;200301;Comprobar que existen etiquetas y que están colocadas, correctamente, con rotulación correcta, legible e indeleble.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5442;200302;Comprobar que la técnica de fusión, el material de empalme y las herramientas utilizadas son conformes a las especificaciones técnicas de Orange
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5443;200303;La longitud sobrante de cable dentro de la arqueta o cámara no es conforme a las especificaciones técnicas de Orange y/o no queda fijado a la pared de la arqueta según especificaciones de Orange/proyecto.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5444;200304;Comprobar que la caja de empalme queda completamente fijada sobre su soporte, y sin holguras ni defectos de instalación en los soportes, perfectamente estanca y en el lugar que se indica en el proyecto.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5445;200401;Comprobar que el material utilizado para la conexión de extremidad es conforme a lo contemplado en el proyecto.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5446;200402;Comprobar que los repartidores y su infraestructura asociada están instalados según la norma técnica.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5447;200403;Comprobar que las etiquetas de cable y las de identificación de módulos y conectores están colocadas y su rotulación es correcta, indeleble y conrome a norma.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5448;200404;Comprobar que la técnica, procedmiento de conexión, disposición de fusiones, protección y el material de empalme empleados son conformes a las especificaciones  de Orange.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5449;200405;Comprobar que la estructura metálica del repartidor está conectada a la tierra del local.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5450;200406;Comprobar que los conectores y acopladores están posicionados correctamente, según norma y según previsto en el proyecto.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5451;200501;Comprobar que las longitudes de fibras a las que se les ha retirado el recubrimiento primario para hacer las soldaduras quedan protegidas en su totalidad en el interior de los manguitos termorretráctiles.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5452;200502;Comprobar que los manguitos han quedado bien colocados e inmovilizados en los dispositivos correspondientes.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5453;200503;Comprobar que la longitud de fibra desnuda y de pigtail dentro de la casete es mayor de 80 cm a cada lado del empalme, y menor de 1 metro.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5454;200504;Comprobar que, cualquiera que sea el método de almacenamiento de los sobrantes de fibra (desnuda o sobreentubada), el radio de curvatura es superior a 30 mm.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5455;200505;Comprobar, en los casos en los que los empalmes deban identificarse por numeración, y no sólo por códigos de colores, que las etiquetas numeradoras están correctamente instaladas sobre los protectores de empalme.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5456;200601;Dichos elementos están sólidamente fijados a la estructura del repartidor en el lugar especificado.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5457;200602;Los cables están perfectamente inmovilizados en su acceso a la caja.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5458;200603;Los elementos de refuerzo (centrales o laterales) están perfectamente inmovilizados y quedan sometidos a esfuerzos de tracción, compresión o rotación una vez instalado el sobrante de cable en sus soportes.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5459;200604;Los tubos FBLT (sobre-entubado) están bien fijados a la caja y recorren el camino marcado en la especificación correspondiente.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5460;200701;Comprobar que las medidas entregadas reflejan valores siempre por debajo de los maximos permitidos por OSP, y comrorbar que cumple con todos los requisitos de la norma.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5461;200801;Faltan Planos Asbuilt de la Obra Civil de Canalización y elementos asociados, o no son acordes al trazado.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5462;200802;Faltan las especificaciones técnicas de los Repartidores Ópticos instalados, en caso de que aplique.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5463;200901;Comprobar que se ha completado la carga de datos en SEDRA si procede
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5464;200902;Comprobar que se ha cargado correctamente los datos generales en PNI*
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5465;200903;Comprobar que se ha cargado correctamente los datos generales en PNI*
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5466;200904;Comprobar que se ha cargado correctamente los datos de la obra civil en PNI*
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5467;200905;Comprobar que se ha cargado correctamente los datos de la obra civil en PNI*
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5468;200906;Comprobar que se ha cargado correctamente los datos de la fibra óptica en PNI*
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5469;200907;Comprobar que se ha cargado correctamente los datos de la fibra óptica en PNI*
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5470;200908;Comprobar que se han cargado los datos en cualquier BD o fichero especificado en normativa de inventariado, aparte de SEDRA, ya codificado
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5471;201001;Documentación entregada: Mínimo (5): Doc.Proyecto/As-built, Replanteo, Pedido, Acta Autoaceptación, Rep.Fotográfico, Informe final de Fibra
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5472;201002;Comprobar que se ha realizado el 100% de la instalación, según el pedido/proyecto
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5473;201003;Todos los materiales sobrantes, así como los residuos que se hayan generado durante la instalación, tienen que haber sido retirados.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5474;201004;Si se observa algún desperfecto, que pudiera derivarse de la instalación, se deberá hacer constar en este informe.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5475;201005;Cualquier otro tipo de incidencia/reparo detectado en la auditoría no codificado en este checklist
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5476;300101;Cimentación de torre y caseta o armario de intemperie
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5477;300102;Acondicionamiento del terreno
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5478;300103;Vallado del emplazamiento
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5479;300104;Murete para módulo de contadores, cajetín de llaves y protección contra sobretensiones de rayo
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5480;300105;Puerta doble de acceso al emplazamiento. Cerradura y candado
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5481;300106;Conducción bajo tubo de la corriente eléctrica de baja tensión
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5482;300107;Acometida física de 2 Mb al emplazamiento
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5483;300108;Recrecido de pilares
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5484;300109;Impermeabilización
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5485;300110;Acceso al emplazamiento / escaleras
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5486;300111;Cajetín de llaves, llaves y bombín
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5487;300112;Camino
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5488;300113;Acometida eléctrica
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5489;300201;Estructura soporte contenedor
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5490;300202;Estructura metálica del mástil
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5491;300203;Torre
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5492;300204;Pintura
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5493;300205;Balizamiento nocturno
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5494;300206;Protección de materiales metálicos
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5495;300207;Tornillería
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5496;300208;Bandejas y estructuras soporte para sujección de cables hasta contenedor.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5497;300301;Pararrayos. Conexión
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5498;300302;Barras equipotenciales para conexión de los kits de tierra de los cables coaxiales
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5499;300303;Barra/s equipotenciales de tierras dentro del contenedor o sala para conexión de los descargadores a tierra de los cables coaxiales
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5500;300304;Barra equipotencial de tierras interior y exterior del contenedor o de la sala existente. Conexión de los diferentes equipos
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5501;300305;Red de tierras interior y exterior del contenedor o de la sala existente. Unión con la instalación de tierra principal
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5502;300306;Red de tierra principal. Caja de seccionamiento
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5503;300307;Valla y superficies metálicas, incluida bandeja soporte de coaxiales a la red de tierras
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5504;300308;Red de tierras del exterior del contenedor. Conexión de los electrodos de la misma
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5505;300309;Red de tierras de la torre. Conexión a electrodos de la misma
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5506;300310;Tierras en arqueta (torre+contenedor)
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5507;300311;Protección de sobretensiones de primer nivel.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5508;3003012;Resistencia de tierras
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5509;300401;Conexión a la red de distribución de la empresa Eléctrica. Contador de doble tarifa y reloj discriminador. Bajante o tubo de la acometida eléctrica
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5510;300402;Cuadro de distribución de energía eléctrica de AC de acuerdo con la tipología del emplazamiento. (Cuadro principal o cuadro suplementario o modificación del cuadro principal)
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5511;300403;Cableados interiores de la sala o caseta prefabricada
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5512;300404;Interruptor de Control de Potencia. Comprobar calibre de acuerdo a la tipología de la instalación
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5513;300405;Interruptores diferenciales
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5514;300406;Circuito detector de falta de CA
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5515;300407;Tomas de corriente de 220V CA
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5516;300408;Sistema de iluminación interior del emplazamiento
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5517;300409;Sistema de iluminación de emergencia
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5518;300410;Sistema de iluminación exterior. Control de fotocélula de presencia.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5519;300411;Termostato de activación del sistema de ventilación instalado en el cuadro eléctrico
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5520;300412;Termostato de funcionamiento del sistema de Free-cooling instalado en el cuadro eléctrico existente. 
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5521;300413;Termostato de activación de las alarmas de temperatura instalado en el cuadro eléctrico existente. 
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5522;300414;Inversores para los equipos de aire acondicionados
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5523;300415;Circuitos de alimentación de CA. a los rectificadores.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5524;300416;Aireadores, fusibles y protección
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5525;300501;Extractor y rejillas de entrada y salida existentes en la instalación
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5526;300502;Lógica de funcionamiento del equipo de AA y transmisión de alarmas de temperatura
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5527;300503;Fallo de alimentación de corriente alterna en el equipo de AA
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5528;300504;Ensamblaje del equipo AA
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5529;300505;Instalación del equipo de aire acondicionado
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5530;300601;Cuadro de alarmas
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5531;300602;Circuito de detección de incendio
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5532;300701;Puerta de caseta
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5533;300801;Suelo de caseta o sala/habitación
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5534;300802;Equipamiento del contenedor. Escalera y mobiliario 
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5535;300901;Armario de intemperie
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5536;301001;Señalización del emplazamiento
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5537;301002;Lugares de trabajo. Escalas fijas
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5538;301003;Lugares de trabajo. Escaleras manuales 
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5539;301004;Lugares de trabajo. Suelos
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5540;301005;Lugares de trabajo. Protecciones colectivas contra caídas de altura
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5541;301006;Lugares de trabajo. Entorno de trabajo y vías de circulación
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5542;301007;Claraboyas 
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5543;301008;Almacenamiento de sustancias químicas
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5544;301009;Instalaciones Petrolífera de uso propio 
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5545;301010;Extinción contra el fuego
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5546;301101;Residuos en el emplazamiento o inmediaciones
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5547;301102;Residuos peligrosos e inertes
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5548;301103;Impacto Ambiental
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5549;301104;Resolución administrativa emitida por entidad/organismo competente de la administración (licencia municipal u otras autorizaciones)
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5550;301201;Documentación mínima
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5551;301202;Instalación
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5552;400101;Comprobar que el bastidor se ha instalado correctamente y de acuerdo a norma e instrucciones del fabricante.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5553;400102;Verificar que todos los latiguillos se encuentran etiquetados e identificados correctamente, con la información adecuada y legible, conforme a normas.
